Name,Description,Time
charizard-mega-y.json,Success,16-09-2021 12:31:34
squirtle.json,Success,16-09-2021 12:31:36
wartortle.json,Success,16-09-2021 12:31:37
blastoise.json,Success,16-09-2021 12:31:41
blastoise-mega.json,Success,16-09-2021 12:31:41
caterpie.json,Success,16-09-2021 12:31:42
metapod.json,Success,16-09-2021 12:31:43
butterfree.json,Success,16-09-2021 12:31:45
weedle.json,Success,16-09-2021 12:31:46
kakuna.json,Success,16-09-2021 12:31:47
beedrill.json,Success,16-09-2021 12:31:50
beedrill-mega.json,Success,16-09-2021 12:31:50
pidgey.json,Success,16-09-2021 12:31:51
pidgeotto.json,Success,16-09-2021 12:31:53
pidgeot.json,Success,16-09-2021 12:31:55
pidgeot-mega.json,Success,16-09-2021 12:31:55
rattata.json,Success,16-09-2021 12:31:58
rattata-alolan.json,Success,16-09-2021 12:31:58
raticate.json,Success,16-09-2021 12:32:02
raticate-alolan.json,Success,16-09-2021 12:32:02
spearow.json,Success,16-09-2021 12:32:03
fearow.json,Success,16-09-2021 12:32:04
ekans.json,Success,16-09-2021 12:32:06
arbok.json,Success,16-09-2021 12:32:07
pikachu.json,Success,16-09-2021 12:32:08
raichu.json,Success,16-09-2021 12:32:11
raichu-alolan.json,Success,16-09-2021 12:32:11
sandshrew.json,Success,16-09-2021 12:32:14
sandshrew-alolan.json,Success,16-09-2021 12:32:14
sandslash.json,Success,16-09-2021 12:32:18
sandslash-alolan.json,Success,16-09-2021 12:32:18
nidoran-f.json,Success,16-09-2021 12:32:19
nidorina.json,Success,16-09-2021 12:32:21
nidoqueen.json,Success,16-09-2021 12:32:22
nidoran-m.json,Success,16-09-2021 12:32:23
nidorino.json,Success,16-09-2021 12:32:24
nidoking.json,Success,16-09-2021 12:32:25
clefairy.json,Success,16-09-2021 12:32:26
clefable.json,Success,16-09-2021 12:32:28
vulpix.json,Success,16-09-2021 12:32:33
vulpix-alolan.json,Success,16-09-2021 12:32:33
ninetales.json,Success,16-09-2021 12:32:35
ninetales-alolan.json,Success,16-09-2021 12:32:35
jigglypuff.json,Success,16-09-2021 12:32:37
wigglytuff.json,Success,16-09-2021 12:32:39
zubat.json,Success,16-09-2021 12:32:40
golbat.json,Success,16-09-2021 12:32:42
oddish.json,Success,16-09-2021 12:32:43
gloom.json,Success,16-09-2021 12:32:45
vileplume.json,Success,16-09-2021 12:32:46
paras.json,Success,16-09-2021 12:32:47
parasect.json,Success,16-09-2021 12:32:48
venonat.json,Success,16-09-2021 12:32:51
venomoth.json,Success,16-09-2021 12:32:52
diglett.json,Success,16-09-2021 12:32:55
diglett-alolan.json,Success,16-09-2021 12:32:55
dugtrio.json,Success,16-09-2021 12:32:58
dugtrio-alolan.json,Success,16-09-2021 12:32:58
meowth.json,Success,16-09-2021 12:33:02
meowth-alolan.json,Success,16-09-2021 12:33:02
meowth-galarian.json,Success,16-09-2021 12:33:02
persian.json,Success,16-09-2021 12:33:04
persian-alolan.json,Success,16-09-2021 12:33:04
psyduck.json,Success,16-09-2021 12:33:06
golduck.json,Success,16-09-2021 12:33:07
mankey.json,Success,16-09-2021 12:33:08
primeape.json,Success,16-09-2021 12:33:09
growlithe.json,Success,16-09-2021 12:33:11
arcanine.json,Success,16-09-2021 12:33:12
poliwag.json,Success,16-09-2021 12:33:15
poliwhirl.json,Success,16-09-2021 12:33:17
poliwrath.json,Success,16-09-2021 12:33:18
abra.json,Success,16-09-2021 12:33:20
kadabra.json,Success,16-09-2021 12:33:21
alakazam.json,Success,16-09-2021 12:33:25
alakazam-mega.json,Success,16-09-2021 12:33:25
machop.json,Success,16-09-2021 12:33:27
machoke.json,Success,16-09-2021 12:33:29
machamp.json,Success,16-09-2021 12:33:31
bellsprout.json,Success,16-09-2021 12:33:34
weepinbell.json,Success,16-09-2021 12:33:35
victreebel.json,Success,16-09-2021 12:33:36
tentacool.json,Success,16-09-2021 12:33:39
tentacruel.json,Success,16-09-2021 12:33:41
geodude.json,Success,16-09-2021 12:33:43
geodude-alolan.json,Success,16-09-2021 12:33:43
graveler.json,Success,16-09-2021 12:33:45
graveler-alolan.json,Success,16-09-2021 12:33:45
golem.json,Success,16-09-2021 12:33:47
golem-alolan.json,Success,16-09-2021 12:33:47
ponyta.json,Success,16-09-2021 12:33:50
ponyta-galarian.json,Success,16-09-2021 12:33:50
rapidash.json,Success,16-09-2021 12:33:51
rapidash-galarian.json,Success,16-09-2021 12:33:51
slowpoke.json,Success,16-09-2021 12:33:54
slowpoke-galarian.json,Success,16-09-2021 12:33:54
slowbro.json,Success,16-09-2021 12:33:58
slowbro-mega.json,Success,16-09-2021 12:33:58
slowbro-galarian.json,Success,16-09-2021 12:33:58
magnemite.json,Success,16-09-2021 12:34:00
magneton.json,Success,16-09-2021 12:34:01
farfetchd.json,Success,16-09-2021 12:34:03
farfetchd-galarian.json,Success,16-09-2021 12:34:03
doduo.json,Success,16-09-2021 12:34:04
dodrio.json,Success,16-09-2021 12:34:06
seel.json,Success,16-09-2021 12:34:08
dewgong.json,Success,16-09-2021 12:34:09
grimer.json,Success,16-09-2021 12:34:12
grimer-alolan.json,Success,16-09-2021 12:34:12
muk.json,Success,16-09-2021 12:34:14
muk-alolan.json,Success,16-09-2021 12:34:14
shellder.json,Success,16-09-2021 12:34:16
cloyster.json,Success,16-09-2021 12:34:17
gastly.json,Success,16-09-2021 12:34:18
haunter.json,Success,16-09-2021 12:34:21
gengar.json,Success,16-09-2021 12:34:22
gengar-mega.json,Success,16-09-2021 12:34:22
onix.json,Success,16-09-2021 12:34:24
drowzee.json,Success,16-09-2021 12:34:27
hypno.json,Success,16-09-2021 12:34:27
krabby.json,Success,16-09-2021 12:34:29
kingler.json,Success,16-09-2021 12:34:30
voltorb.json,Success,16-09-2021 12:34:32
electrode.json,Success,16-09-2021 12:34:33
exeggcute.json,Success,16-09-2021 12:34:34
exeggutor.json,Success,16-09-2021 12:34:39
exeggutor-alolan.json,Success,16-09-2021 12:34:39
cubone.json,Success,16-09-2021 12:34:40
marowak.json,Success,16-09-2021 12:34:43
marowak-alolan.json,Success,16-09-2021 12:34:43
hitmonlee.json,Success,16-09-2021 12:34:44
hitmonchan.json,Success,16-09-2021 12:34:46
lickitung.json,Success,16-09-2021 12:34:47
koffing.json,Success,16-09-2021 12:34:49
weezing.json,Success,16-09-2021 12:34:52
weezing-galarian.json,Success,16-09-2021 12:34:52
rhyhorn.json,Success,16-09-2021 12:34:54
rhydon.json,Success,16-09-2021 12:34:55
chansey.json,Success,16-09-2021 12:34:57
tangela.json,Success,16-09-2021 12:34:58
kangaskhan.json,Success,16-09-2021 12:35:02
kangaskhan-mega.json,Success,16-09-2021 12:35:02
horsea.json,Success,16-09-2021 12:35:04
seadra.json,Success,16-09-2021 12:35:05
goldeen.json,Success,16-09-2021 12:35:07
seaking.json,Success,16-09-2021 12:35:08
staryu.json,Success,16-09-2021 12:35:14
starmie.json,Success,16-09-2021 12:35:18
mr-mime.json,Success,16-09-2021 12:35:23
mr-mime-galarian.json,Success,16-09-2021 12:35:23
scyther.json,Success,16-09-2021 12:35:24
jynx.json,Success,16-09-2021 12:35:26
electabuzz.json,Success,16-09-2021 12:35:28
magmar.json,Success,16-09-2021 12:35:29
pinsir.json,Success,16-09-2021 12:35:30
pinsir-mega.json,Success,16-09-2021 12:35:30
tauros.json,Success,16-09-2021 12:35:32
magikarp.json,Success,16-09-2021 12:35:33
gyarados.json,Success,16-09-2021 12:35:35
gyarados-mega.json,Success,16-09-2021 12:35:35
lapras.json,Success,16-09-2021 12:35:38
ditto.json,Success,16-09-2021 12:35:38
eevee.json,Success,16-09-2021 12:35:41
vaporeon.json,Success,16-09-2021 12:35:44
jolteon.json,Success,16-09-2021 12:35:46
flareon.json,Success,16-09-2021 12:35:48
porygon.json,Success,16-09-2021 12:35:49
omanyte.json,Success,16-09-2021 12:35:53
omastar.json,Success,16-09-2021 12:35:56
kabuto.json,Success,16-09-2021 12:35:57
kabutops.json,Success,16-09-2021 12:35:59
aerodactyl.json,Success,16-09-2021 12:36:02
aerodactyl-mega.json,Success,16-09-2021 12:36:02
snorlax.json,Success,16-09-2021 12:36:03
articuno.json,Success,16-09-2021 12:36:13
articuno-galarian.json,Success,16-09-2021 12:36:13
zapdos.json,Success,16-09-2021 12:36:19
zapdos-galarian.json,Success,16-09-2021 12:36:19
moltres.json,Success,16-09-2021 12:36:22
moltres-galarian.json,Success,16-09-2021 12:36:22
dratini.json,Success,16-09-2021 12:36:23
dragonair.json,Success,16-09-2021 12:36:24
dragonite.json,Success,16-09-2021 12:36:25
mewtwo.json,Success,16-09-2021 12:36:29
mewtwo-mega-x.json,Success,16-09-2021 12:36:29
mewtwo-mega-y.json,Success,16-09-2021 12:36:29
mew.json,Success,16-09-2021 12:36:30
chikorita.json,Success,16-09-2021 12:36:32
bayleef.json,Success,16-09-2021 12:36:34
meganium.json,Success,16-09-2021 12:36:36
cyndaquil.json,Success,16-09-2021 12:36:38
quilava.json,Success,16-09-2021 12:36:40
typhlosion.json,Success,16-09-2021 12:36:46
totodile.json,Success,16-09-2021 12:36:47
croconaw.json,Success,16-09-2021 12:36:50
feraligatr.json,Success,16-09-2021 12:36:52
sentret.json,Success,16-09-2021 12:36:54
furret.json,Success,16-09-2021 12:36:57
hoothoot.json,Success,16-09-2021 12:36:59
noctowl.json,Success,16-09-2021 12:37:00
ledyba.json,Success,16-09-2021 12:37:02
ledian.json,Success,16-09-2021 12:37:04
spinarak.json,Success,16-09-2021 12:37:06
ariados.json,Success,16-09-2021 12:37:07
crobat.json,Success,16-09-2021 12:37:09
chinchou.json,Success,16-09-2021 12:37:12
lanturn.json,Success,16-09-2021 12:37:13
pichu.json,Success,16-09-2021 12:37:15
cleffa.json,Success,16-09-2021 12:37:17
igglybuff.json,Success,16-09-2021 12:37:19
togepi.json,Success,16-09-2021 12:37:20
togetic.json,Success,16-09-2021 12:37:22
natu.json,Success,16-09-2021 12:37:24
xatu.json,Success,16-09-2021 12:37:25
mareep.json,Success,16-09-2021 12:37:27
flaaffy.json,Success,16-09-2021 12:37:29
ampharos.json,Success,16-09-2021 12:37:33
ampharos-mega.json,Success,16-09-2021 12:37:33
bellossom.json,Success,16-09-2021 12:37:36
marill.json,Success,16-09-2021 12:37:40
azumarill.json,Success,16-09-2021 12:37:42
sudowoodo.json,Success,16-09-2021 12:37:44
politoed.json,Success,16-09-2021 12:37:45
hoppip.json,Success,16-09-2021 12:37:48
skiploom.json,Success,16-09-2021 12:37:50
jumpluff.json,Success,16-09-2021 12:37:52
aipom.json,Success,16-09-2021 12:37:54
sunkern.json,Success,16-09-2021 12:37:57
sunflora.json,Success,16-09-2021 12:37:59
yanma.json,Success,16-09-2021 12:38:00
wooper.json,Success,16-09-2021 12:38:03
quagsire.json,Success,16-09-2021 12:38:05
bulbasaur.json,Success,16-09-2021 12:40:21
ivysaur.json,Success,16-09-2021 12:40:22
venusaur.json,Success,16-09-2021 12:40:22
venusaur-mega.json,Success,16-09-2021 12:40:22
charmander.json,Success,16-09-2021 12:40:23
charmeleon.json,Success,16-09-2021 12:40:23
charizard.json,Success,16-09-2021 12:40:24
charizard-mega-x.json,Success,16-09-2021 12:40:24
charizard-mega-y.json,Success,16-09-2021 12:40:24
squirtle.json,Success,16-09-2021 12:40:25
wartortle.json,Success,16-09-2021 12:40:25
blastoise.json,Success,16-09-2021 12:40:26
blastoise-mega.json,Success,16-09-2021 12:40:26
caterpie.json,Success,16-09-2021 12:40:27
metapod.json,Success,16-09-2021 12:40:27
butterfree.json,Success,16-09-2021 12:40:28
weedle.json,Success,16-09-2021 12:40:28
kakuna.json,Success,16-09-2021 12:40:29
beedrill.json,Success,16-09-2021 12:40:30
beedrill-mega.json,Success,16-09-2021 12:40:30
pidgey.json,Success,16-09-2021 12:40:30
pidgeotto.json,Success,16-09-2021 12:40:31
pidgeot.json,Success,16-09-2021 12:40:31
pidgeot-mega.json,Success,16-09-2021 12:40:31
rattata.json,Success,16-09-2021 12:40:32
rattata-alolan.json,Success,16-09-2021 12:40:32
raticate.json,Success,16-09-2021 12:40:33
raticate-alolan.json,Success,16-09-2021 12:40:33
spearow.json,Success,16-09-2021 12:40:33
fearow.json,Success,16-09-2021 12:40:34
ekans.json,Success,16-09-2021 12:40:34
arbok.json,Success,16-09-2021 12:40:35
pikachu.json,Success,16-09-2021 12:40:35
raichu.json,Success,16-09-2021 12:40:36
raichu-alolan.json,Success,16-09-2021 12:40:36
sandshrew.json,Success,16-09-2021 12:40:37
sandshrew-alolan.json,Success,16-09-2021 12:40:37
sandslash.json,Success,16-09-2021 12:40:38
sandslash-alolan.json,Success,16-09-2021 12:40:38
nidoran-f.json,Success,16-09-2021 12:40:38
nidorina.json,Success,16-09-2021 12:40:39
nidoqueen.json,Success,16-09-2021 12:40:39
nidoran-m.json,Success,16-09-2021 12:40:40
nidorino.json,Success,16-09-2021 12:40:40
nidoking.json,Success,16-09-2021 12:40:41
clefairy.json,Success,16-09-2021 12:40:42
clefable.json,Success,16-09-2021 12:40:42
vulpix.json,Success,16-09-2021 12:40:43
vulpix-alolan.json,Success,16-09-2021 12:40:43
ninetales.json,Success,16-09-2021 12:40:44
ninetales-alolan.json,Success,16-09-2021 12:40:44
jigglypuff.json,Success,16-09-2021 12:40:44
wigglytuff.json,Success,16-09-2021 12:40:45
zubat.json,Success,16-09-2021 12:40:45
golbat.json,Success,16-09-2021 12:40:46
oddish.json,Success,16-09-2021 12:40:46
gloom.json,Success,16-09-2021 12:40:47
vileplume.json,Success,16-09-2021 12:40:47
paras.json,Success,16-09-2021 12:40:48
parasect.json,Success,16-09-2021 12:40:49
venonat.json,Success,16-09-2021 12:40:49
venomoth.json,Success,16-09-2021 12:40:50
diglett.json,Success,16-09-2021 12:40:51
diglett-alolan.json,Success,16-09-2021 12:40:51
dugtrio.json,Success,16-09-2021 12:40:52
dugtrio-alolan.json,Success,16-09-2021 12:40:52
meowth.json,Success,16-09-2021 12:40:53
meowth-alolan.json,Success,16-09-2021 12:40:53
meowth-galarian.json,Success,16-09-2021 12:40:53
persian.json,Success,16-09-2021 12:40:54
persian-alolan.json,Success,16-09-2021 12:40:54
psyduck.json,Success,16-09-2021 12:40:54
golduck.json,Success,16-09-2021 12:40:56
mankey.json,Success,16-09-2021 12:40:56
primeape.json,Success,16-09-2021 12:40:57
growlithe.json,Success,16-09-2021 12:40:58
arcanine.json,Success,16-09-2021 12:40:58
poliwag.json,Success,16-09-2021 12:40:59
poliwhirl.json,Success,16-09-2021 12:40:59
poliwrath.json,Success,16-09-2021 12:41:00
abra.json,Success,16-09-2021 12:41:00
kadabra.json,Success,16-09-2021 12:41:01
alakazam.json,Success,16-09-2021 12:41:02
alakazam-mega.json,Success,16-09-2021 12:41:02
machop.json,Success,16-09-2021 12:41:02
machoke.json,Success,16-09-2021 12:41:03
machamp.json,Success,16-09-2021 12:41:03
bellsprout.json,Success,16-09-2021 12:41:04
weepinbell.json,Success,16-09-2021 12:41:04
victreebel.json,Success,16-09-2021 12:41:05
tentacool.json,Success,16-09-2021 12:41:05
tentacruel.json,Success,16-09-2021 12:41:06
geodude.json,Success,16-09-2021 12:41:07
geodude-alolan.json,Success,16-09-2021 12:41:07
graveler.json,Success,16-09-2021 12:41:08
graveler-alolan.json,Success,16-09-2021 12:41:08
golem.json,Success,16-09-2021 12:41:08
golem-alolan.json,Success,16-09-2021 12:41:08
ponyta.json,Success,16-09-2021 12:41:09
ponyta-galarian.json,Success,16-09-2021 12:41:09
rapidash.json,Success,16-09-2021 12:41:10
rapidash-galarian.json,Success,16-09-2021 12:41:10
slowpoke.json,Success,16-09-2021 12:41:11
slowpoke-galarian.json,Success,16-09-2021 12:41:11
slowbro.json,Success,16-09-2021 12:41:12
slowbro-mega.json,Success,16-09-2021 12:41:12
slowbro-galarian.json,Success,16-09-2021 12:41:12
magnemite.json,Success,16-09-2021 12:41:12
magneton.json,Success,16-09-2021 12:41:13
farfetchd.json,Success,16-09-2021 12:41:14
farfetchd-galarian.json,Success,16-09-2021 12:41:14
doduo.json,Success,16-09-2021 12:41:14
dodrio.json,Success,16-09-2021 12:41:16
seel.json,Success,16-09-2021 12:41:16
dewgong.json,Success,16-09-2021 12:41:17
grimer.json,Success,16-09-2021 12:41:17
grimer-alolan.json,Success,16-09-2021 12:41:17
muk.json,Success,16-09-2021 12:41:18
muk-alolan.json,Success,16-09-2021 12:41:18
shellder.json,Success,16-09-2021 12:41:19
cloyster.json,Success,16-09-2021 12:41:19
gastly.json,Success,16-09-2021 12:41:20
haunter.json,Success,16-09-2021 12:41:21
gengar.json,Success,16-09-2021 12:41:21
gengar-mega.json,Success,16-09-2021 12:41:21
onix.json,Success,16-09-2021 12:41:22
drowzee.json,Success,16-09-2021 12:41:23
hypno.json,Success,16-09-2021 12:41:23
krabby.json,Success,16-09-2021 12:41:24
kingler.json,Success,16-09-2021 12:41:24
voltorb.json,Success,16-09-2021 12:41:25
electrode.json,Success,16-09-2021 12:41:25
exeggcute.json,Success,16-09-2021 12:41:26
exeggutor.json,Success,16-09-2021 12:41:27
exeggutor-alolan.json,Success,16-09-2021 12:41:27
cubone.json,Success,16-09-2021 12:41:27
marowak.json,Success,16-09-2021 12:41:28
marowak-alolan.json,Success,16-09-2021 12:41:28
hitmonlee.json,Success,16-09-2021 12:41:29
hitmonchan.json,Success,16-09-2021 12:41:30
lickitung.json,Success,16-09-2021 12:41:30
koffing.json,Success,16-09-2021 12:41:31
weezing.json,Success,16-09-2021 12:41:32
weezing-galarian.json,Success,16-09-2021 12:41:32
rhyhorn.json,Success,16-09-2021 12:41:32
rhydon.json,Success,16-09-2021 12:41:33
chansey.json,Success,16-09-2021 12:41:33
tangela.json,Success,16-09-2021 12:41:34
kangaskhan.json,Success,16-09-2021 12:41:35
kangaskhan-mega.json,Success,16-09-2021 12:41:35
horsea.json,Success,16-09-2021 12:41:35
seadra.json,Success,16-09-2021 12:41:36
goldeen.json,Success,16-09-2021 12:41:37
seaking.json,Success,16-09-2021 12:41:37
staryu.json,Success,16-09-2021 12:41:38
starmie.json,Success,16-09-2021 12:41:38
mr-mime.json,Success,16-09-2021 12:41:39
mr-mime-galarian.json,Success,16-09-2021 12:41:39
scyther.json,Success,16-09-2021 12:41:40
jynx.json,Success,16-09-2021 12:41:40
electabuzz.json,Success,16-09-2021 12:41:41
magmar.json,Success,16-09-2021 12:41:41
pinsir.json,Success,16-09-2021 12:41:42
pinsir-mega.json,Success,16-09-2021 12:41:42
tauros.json,Success,16-09-2021 12:41:42
magikarp.json,Success,16-09-2021 12:41:43
gyarados.json,Success,16-09-2021 12:41:43
gyarados-mega.json,Success,16-09-2021 12:41:43
lapras.json,Success,16-09-2021 12:41:44
ditto.json,Success,16-09-2021 12:41:44
eevee.json,Success,16-09-2021 12:41:45
vaporeon.json,Success,16-09-2021 12:41:46
jolteon.json,Success,16-09-2021 12:41:46
flareon.json,Success,16-09-2021 12:41:47
porygon.json,Success,16-09-2021 12:41:47
omanyte.json,Success,16-09-2021 12:41:48
omastar.json,Success,16-09-2021 12:41:48
kabuto.json,Success,16-09-2021 12:41:49
kabutops.json,Success,16-09-2021 12:41:49
aerodactyl.json,Success,16-09-2021 12:41:50
aerodactyl-mega.json,Success,16-09-2021 12:41:50
snorlax.json,Success,16-09-2021 12:41:51
articuno.json,Success,16-09-2021 12:41:51
articuno-galarian.json,Success,16-09-2021 12:41:51
zapdos.json,Success,16-09-2021 12:41:52
zapdos-galarian.json,Success,16-09-2021 12:41:52
moltres.json,Success,16-09-2021 12:41:53
moltres-galarian.json,Success,16-09-2021 12:41:53
dratini.json,Success,16-09-2021 12:41:53
dragonair.json,Success,16-09-2021 12:41:54
dragonite.json,Success,16-09-2021 12:41:55
mewtwo.json,Success,16-09-2021 12:41:55
mewtwo-mega-x.json,Success,16-09-2021 12:41:55
mewtwo-mega-y.json,Success,16-09-2021 12:41:55
mew.json,Success,16-09-2021 12:41:56
chikorita.json,Success,16-09-2021 12:41:57
bayleef.json,Success,16-09-2021 12:41:57
meganium.json,Success,16-09-2021 12:41:58
cyndaquil.json,Success,16-09-2021 12:41:58
quilava.json,Success,16-09-2021 12:41:59
typhlosion.json,Success,16-09-2021 12:41:59
totodile.json,Success,16-09-2021 12:42:00
croconaw.json,Success,16-09-2021 12:42:01
feraligatr.json,Success,16-09-2021 12:42:01
sentret.json,Success,16-09-2021 12:42:02
furret.json,Success,16-09-2021 12:42:02
hoothoot.json,Success,16-09-2021 12:42:03
noctowl.json,Success,16-09-2021 12:42:03
ledyba.json,Success,16-09-2021 12:42:04
ledian.json,Success,16-09-2021 12:42:05
spinarak.json,Success,16-09-2021 12:42:06
ariados.json,Success,16-09-2021 12:42:06
crobat.json,Success,16-09-2021 12:42:07
chinchou.json,Success,16-09-2021 12:42:07
lanturn.json,Success,16-09-2021 12:42:08
pichu.json,Success,16-09-2021 12:42:09
cleffa.json,Success,16-09-2021 12:42:09
igglybuff.json,Success,16-09-2021 12:42:10
togepi.json,Success,16-09-2021 12:42:10
togetic.json,Success,16-09-2021 12:42:11
natu.json,Success,16-09-2021 12:42:11
xatu.json,Success,16-09-2021 12:42:12
mareep.json,Success,16-09-2021 12:42:12
flaaffy.json,Success,16-09-2021 12:42:13
ampharos.json,Success,16-09-2021 12:42:14
ampharos-mega.json,Success,16-09-2021 12:42:14
bellossom.json,Success,16-09-2021 12:42:14
marill.json,Success,16-09-2021 12:42:15
azumarill.json,Success,16-09-2021 12:42:15
sudowoodo.json,Success,16-09-2021 12:42:16
politoed.json,Success,16-09-2021 12:42:17
hoppip.json,Success,16-09-2021 12:42:17
skiploom.json,Success,16-09-2021 12:42:19
jumpluff.json,Success,16-09-2021 12:42:19
aipom.json,Success,16-09-2021 12:42:20
sunkern.json,Success,16-09-2021 12:42:20
sunflora.json,Success,16-09-2021 12:42:21
yanma.json,Success,16-09-2021 12:42:21
wooper.json,Success,16-09-2021 12:42:21
quagsire.json,Success,16-09-2021 12:42:22
espeon.json,Success,16-09-2021 12:42:24
umbreon.json,Success,16-09-2021 12:42:25
murkrow.json,Success,16-09-2021 12:42:28
slowking.json,Success,16-09-2021 12:42:33
slowking-galarian.json,Success,16-09-2021 12:42:33
misdreavus.json,Success,16-09-2021 12:42:34
unown.json,Success,16-09-2021 12:42:36
wobbuffet.json,Success,16-09-2021 12:42:38
girafarig.json,Success,16-09-2021 12:42:39
pineco.json,Success,16-09-2021 12:42:41
forretress.json,Success,16-09-2021 12:42:43
dunsparce.json,Success,16-09-2021 12:42:45
gligar.json,Success,16-09-2021 12:42:47
steelix.json,Success,16-09-2021 12:42:51
steelix-mega.json,Success,16-09-2021 12:42:51
snubbull.json,Success,16-09-2021 12:42:54
granbull.json,Success,16-09-2021 12:42:55
qwilfish.json,Success,16-09-2021 12:42:56
scizor.json,Success,16-09-2021 12:42:59
scizor-mega.json,Success,16-09-2021 12:42:59
shuckle.json,Success,16-09-2021 12:43:01
heracross.json,Success,16-09-2021 12:43:04
heracross-mega.json,Success,16-09-2021 12:43:04
sneasel.json,Success,16-09-2021 12:43:06
teddiursa.json,Success,16-09-2021 12:43:08
ursaring.json,Success,16-09-2021 12:43:09
slugma.json,Success,16-09-2021 12:43:12
magcargo.json,Success,16-09-2021 12:43:13
swinub.json,Success,16-09-2021 12:43:15
piloswine.json,Success,16-09-2021 12:43:17
corsola.json,Success,16-09-2021 12:43:20
corsola-galarian.json,Success,16-09-2021 12:43:20
remoraid.json,Success,16-09-2021 12:43:22
octillery.json,Success,16-09-2021 12:43:24
delibird.json,Success,16-09-2021 12:43:26
mantine.json,Success,16-09-2021 12:43:27
skarmory.json,Success,16-09-2021 12:43:28
houndour.json,Success,16-09-2021 12:43:30
houndoom.json,Success,16-09-2021 12:43:34
houndoom-mega.json,Success,16-09-2021 12:43:34
kingdra.json,Success,16-09-2021 12:43:35
phanpy.json,Success,16-09-2021 12:43:37
donphan.json,Success,16-09-2021 12:43:38
porygon2.json,Success,16-09-2021 12:43:41
stantler.json,Success,16-09-2021 12:43:45
smeargle.json,Success,16-09-2021 12:43:46
tyrogue.json,Success,16-09-2021 12:43:49
hitmontop.json,Success,16-09-2021 12:43:51
smoochum.json,Success,16-09-2021 12:43:53
elekid.json,Success,16-09-2021 12:43:54
magby.json,Success,16-09-2021 12:43:58
miltank.json,Success,16-09-2021 12:44:01
blissey.json,Success,16-09-2021 12:44:03
raikou.json,Success,16-09-2021 12:44:05
entei.json,Success,16-09-2021 12:44:07
suicune.json,Success,16-09-2021 12:44:09
larvitar.json,Success,16-09-2021 12:44:11
pupitar.json,Success,16-09-2021 12:44:13
tyranitar.json,Success,16-09-2021 12:44:17
tyranitar-mega.json,Success,16-09-2021 12:44:17
lugia.json,Success,16-09-2021 12:44:18
ho-oh.json,Success,16-09-2021 12:44:20
celebi.json,Success,16-09-2021 12:44:21
treecko.json,Success,16-09-2021 12:44:24
grovyle.json,Success,16-09-2021 12:44:25
sceptile.json,Success,16-09-2021 12:44:27
sceptile-mega.json,Success,16-09-2021 12:44:27
torchic.json,Success,16-09-2021 12:44:28
combusken.json,Success,16-09-2021 12:44:30
blaziken.json,Success,16-09-2021 12:44:35
blaziken-mega.json,Success,16-09-2021 12:44:35
mudkip.json,Success,16-09-2021 12:44:37
marshtomp.json,Success,16-09-2021 12:44:38
swampert.json,Success,16-09-2021 12:44:43
swampert-mega.json,Success,16-09-2021 12:44:43
poochyena.json,Success,16-09-2021 12:44:45
mightyena.json,Success,16-09-2021 12:44:47
zigzagoon.json,Success,16-09-2021 12:44:50
zigzagoon-galarian.json,Success,16-09-2021 12:44:50
linoone.json,Success,16-09-2021 12:44:53
linoone-galarian.json,Success,16-09-2021 12:44:53
wurmple.json,Success,16-09-2021 12:44:54
silcoon.json,Success,16-09-2021 12:44:56
beautifly.json,Success,16-09-2021 12:44:58
cascoon.json,Success,16-09-2021 12:45:00
dustox.json,Success,16-09-2021 12:45:02
lotad.json,Success,16-09-2021 12:45:04
lombre.json,Success,16-09-2021 12:45:07
ludicolo.json,Success,16-09-2021 12:45:08
seedot.json,Success,16-09-2021 12:45:10
nuzleaf.json,Success,16-09-2021 12:45:13
shiftry.json,Success,16-09-2021 12:45:14
taillow.json,Success,16-09-2021 12:45:16
swellow.json,Success,16-09-2021 12:45:18
wingull.json,Success,16-09-2021 12:45:19
pelipper.json,Success,16-09-2021 12:45:22
ralts.json,Success,16-09-2021 12:45:23
kirlia.json,Success,16-09-2021 12:45:24
gardevoir.json,Success,16-09-2021 12:45:27
gardevoir-mega.json,Success,16-09-2021 12:45:27
surskit.json,Success,16-09-2021 12:45:30
masquerain.json,Success,16-09-2021 12:45:31
shroomish.json,Success,16-09-2021 12:45:34
breloom.json,Success,16-09-2021 12:45:36
slakoth.json,Success,16-09-2021 12:45:38
vigoroth.json,Success,16-09-2021 12:45:39
slaking.json,Success,16-09-2021 12:45:42
nincada.json,Success,16-09-2021 12:45:43
ninjask.json,Success,16-09-2021 12:45:45
shedinja.json,Success,16-09-2021 12:45:46
whismur.json,Success,16-09-2021 12:45:48
loudred.json,Success,16-09-2021 12:45:50
exploud.json,Success,16-09-2021 12:45:52
makuhita.json,Success,16-09-2021 12:45:54
hariyama.json,Success,16-09-2021 12:45:56
azurill.json,Success,16-09-2021 12:45:57
nosepass.json,Success,16-09-2021 12:45:59
skitty.json,Success,16-09-2021 12:46:02
delcatty.json,Success,16-09-2021 12:46:04
sableye.json,Success,16-09-2021 12:46:07
sableye-mega.json,Success,16-09-2021 12:46:07
mawile.json,Success,16-09-2021 12:46:10
mawile-mega.json,Success,16-09-2021 12:46:10
aron.json,Success,16-09-2021 12:46:12
lairon.json,Success,16-09-2021 12:46:16
aggron.json,Success,16-09-2021 12:46:19
